experiment,final_train_loss,final_eval_loss,final_train_rel_l2,final_train_inf_norm,final_eval_rel_l2,final_eval_inf_norm,ncc_final_accuracy,margin_snr,probe_final_train_rel_l2,probe_final_eval_rel_l2,deriv_final_train_residual,deriv_final_eval_residual
5_layers,0.09746098280884326,0.043920562913020454,0.8770175665616989,4.317670154571533,1.4405314723650615,3.048192081352075,0.5586642599277978,0.06185122729035598,0.6990894079208374,0.7081207633018494,2.8358545303344727,3.094937324523926
3_layers,0.08995147440582514,0.04036767687648535,0.8856192126870155,4.337137174606323,1.194851557413737,3.039674130578836,0.40703971119133575,-0.22268665152742112,0.8254122734069824,0.8565336465835571,4.592307090759277,4.959607124328613
7_layers,0.10718418415635825,0.046297017174462475,0.8793795093894005,4.293862932920456,1.7205130656560261,3.042982836564382,0.5814530685920578,0.06583868684952092,0.5567697882652283,0.5637378096580505,2.176415205001831,2.3410000801086426
